Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
183,CH,2015-04-05,86.6,-2.56,5.24,"Walden, Jordan",Anthony Rizzo,Jordan Walden,,ball,,,,,14,Anthony Rizzo walks.,R,L,R,CHC,STL,B,,,2,2,2015,-2.13,0.7,0.14,0.93,,,,2,8,Bot,,,,,Yadier Molina,,150405_220417,11.29,-125.57,-5.3,-22.79,27.23,-26.52,3.59,1.66,,,,88.5,1877.0,7.6,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,67,5,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.038
193,FF,2015-04-05,95.0,-2.65,5.37,"Walden, Jordan",Anthony Rizzo,Jordan Walden,,called_strike,,,,,13,Anthony Rizzo walks.,R,L,R,CHC,STL,S,,,2,1,2015,-1.74,1.45,-1.28,1.89,,,,2,8,Bot,,,,,Yadier Molina,,150405_220401,7.77,-137.94,-6.57,-22.01,34.53,-15.58,3.67,1.81,,,,96.7,2696.0,7.5,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,67,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,,0.0,-0.029
198,CH,2015-04-05,86.8,-2.76,5.36,"Walden, Jordan",Anthony Rizzo,Jordan Walden,,swinging_strike,,,,,7,Anthony Rizzo walks.,R,L,R,CHC,STL,S,,,2,0,2015,-1.84,0.89,-0.5,1.95,,,,2,8,Bot,,,,,Yadier Molina,,150405_220342,9.58,-126.05,-3.59,-19.7,26.64,-24.34,3.59,1.66,,,,88.7,2175.0,7.5,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,67,3,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,,0.0,-0.027
212,FF,2015-04-05,94.4,-2.77,5.27,"Walden, Jordan",Anthony Rizzo,Jordan Walden,,ball,,,,,13,Anthony Rizzo walks.,R,L,R,CHC,STL,B,,,1,0,2015,-1.86,1.66,-1.26,1.06,,,,2,8,Bot,,,,,Yadier Molina,,150405_220325,8.41,-136.93,-8.94,-23.42,32.53,-12.89,3.59,1.66,,,,96.4,2570.0,7.7,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,67,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,,0.0,0.025
222,FF,2015-04-05,94.2,-2.9,5.35,"Walden, Jordan",Anthony Rizzo,Jordan Walden,,ball,,,,,13,Anthony Rizzo walks.,R,L,R,CHC,STL,B,,,0,0,2015,-1.79,1.44,-1.46,2.11,,,,2,8,Bot,,,,,Yadier Molina,,150405_220309,8.04,-136.84,-5.8,-22.47,32.37,-15.8,3.59,1.66,,,,96.1,2551.0,7.5,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,67,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,,0.0,0.014
232,FF,2015-04-05,95.8,-2.42,5.46,"Walden, Jordan",Jorge Soler,Jordan Walden,field_out,hit_into_play,,,,,8,Jorge Soler grounds out to first baseman Matt Adams.,R,R,R,CHC,STL,X,3.0,ground_ball,0,2,2015,-1.24,1.62,0.03,1.71,,,,1,8,Bot,147.76,169.08,,,Yadier Molina,,150405_220233,9.56,-138.86,-7.93,-15.6,31.33,-12.76,3.59,1.61,15.0,100.2,-7.0,98.0,2471.0,7.6,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.4,0.386,0.0,1.0,0.0,0.0,2.0,66,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.015,-0.095
241,SL,2015-04-05,84.6,-2.44,5.61,"Walden, Jordan",Jorge Soler,Jordan Walden,,swinging_strike,,,,,14,Jorge Soler grounds out to first baseman Matt Adams.,R,R,R,CHC,STL,S,,,0,1,2015,0.17,0.27,1.04,1.39,,,,1,8,Bot,,,,,Yadier Molina,,150405_220210,7.75,-122.84,-3.76,3.29,25.01,-31.34,3.59,1.61,,,,86.2,,7.4,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,66,2,Slider,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.035
251,SL,2015-04-05,84.8,-2.58,5.67,"Walden, Jordan",Jorge Soler,Jordan Walden,,called_strike,,,,,7,Jorge Soler grounds out to first baseman Matt Adams.,R,R,R,CHC,STL,S,,,0,0,2015,0.14,0.24,-0.53,1.66,,,,1,8,Bot,,,,,Yadier Molina,,150405_220156,4.4,-123.38,-3.33,3.0,22.38,-31.62,3.59,1.61,,,,86.8,,7.2,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,66,1,Slider,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.025
263,CH,2015-04-05,86.5,-2.68,5.36,"Walden, Jordan",Dexter Fowler,Jordan Walden,strikeout,called_strike,,,,,6,Dexter Fowler called out on strikes.,R,L,R,CHC,STL,S,2.0,,2,2,2015,-1.77,0.89,0.35,2.35,,,,0,8,Bot,,,,,Yadier Molina,,150405_220124,11.31,-125.52,-2.5,-18.79,25.73,-24.48,3.76,1.69,,,,89.0,2076.0,7.9,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,0.0,1.0,0.0,0.0,,65,6,Changeup,0,3,0,3,3,0,0,3,Standard,Strategic,,-0.025,-0.201
269,FF,2015-04-05,92.8,-2.71,5.25,"Walden, Jordan",Dexter Fowler,Jordan Walden,,foul,,,,,8,Dexter Fowler called out on strikes.,R,L,R,CHC,STL,S,,,2,2,2015,-1.21,1.65,0.02,2.2,,,,0,8,Bot,,,,,Yadier Molina,,150405_220104,9.9,-134.74,-5.47,-14.18,31.86,-13.71,3.76,1.69,,,,94.5,2556.0,7.4,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,65,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.0
282,FF,2015-04-05,94.6,-2.97,5.54,"Walden, Jordan",Dexter Fowler,Jordan Walden,,ball,,,,,11,Dexter Fowler called out on strikes.,R,L,R,CHC,STL,B,,,1,2,2015,-1.6,1.2,-1.09,4.15,,,,0,8,Bot,,,,,Yadier Molina,,150405_220046,8.84,-137.43,-0.31,-20.21,31.18,-18.84,3.76,1.69,,,,96.7,2663.0,7.5,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,65,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,0.036
293,CH,2015-04-05,85.6,-2.65,5.32,"Walden, Jordan",Dexter Fowler,Jordan Walden,,swinging_strike,,,,,13,Dexter Fowler called out on strikes.,R,L,R,CHC,STL,S,,,1,1,2015,-1.69,0.63,-0.15,1.31,,,,0,8,Bot,,,,,Yadier Molina,,150405_220019,9.74,-124.19,-4.31,-17.66,23.41,-27.34,3.76,1.69,,,,87.8,1879.0,7.6,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,65,3,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.05
303,FF,2015-04-05,93.8,-2.85,5.41,"Walden, Jordan",Dexter Fowler,Jordan Walden,,foul,,,,,7,Dexter Fowler called out on strikes.,R,L,R,CHC,STL,S,,,1,0,2015,-1.15,1.55,-0.44,2.31,,,,0,8,Bot,,,,,Yadier Molina,,150405_220000,9.03,-136.12,-5.58,-13.69,31.44,-14.59,3.76,1.69,,,,96.3,2469.0,7.9,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,65,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.042
313,FF,2015-04-05,94.1,-2.64,5.42,"Walden, Jordan",Dexter Fowler,Jordan Walden,,ball,,,,,14,Dexter Fowler called out on strikes.,R,L,R,CHC,STL,B,,,0,0,2015,-1.34,1.66,0.73,1.53,,,,0,8,Bot,,,,,Yadier Molina,,150405_215944,12.05,-136.29,-7.96,-16.18,33.23,-13.14,3.76,1.69,,,,95.9,2530.0,7.7,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,65,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.033
171,SL,2015-04-05,83.7,-1.45,5.67,"Strop, Pedro",Mark Reynolds,Pedro Strop,strikeout,called_strike,,,,,13,Mark Reynolds called out on strikes.,R,R,R,CHC,STL,S,2.0,,3,2,2015,0.02,0.2,-1.01,1.86,,Jon Jay,,2,8,Top,,,,,Miguel Montero,,150405_215653,0.72,-121.87,-2.47,1.66,25.46,-32.09,3.52,1.58,,,,,580.0,5.2,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,0.0,1.0,0.0,0.0,,64,6,Slider,0,3,3,0,3,0,3,0,Infield shift,Standard,,0.01,-0.296
175,SL,2015-04-05,82.1,-1.06,5.83,"Strop, Pedro",Mark Reynolds,Pedro Strop,,swinging_strike,,,,,9,Mark Reynolds called out on strikes.,R,R,R,CHC,STL,S,,,3,1,2015,0.18,0.11,0.69,1.51,,Jon Jay,,2,8,Top,,,,,Miguel Montero,,150405_215631,3.43,-119.5,-3.11,3.15,25.69,-33.02,3.52,1.58,,,,,2349.0,5.1,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,64,5,Slider,0,3,3,0,3,0,3,0,Infield shift,Standard,,0.0,-0.07
186,FF,2015-04-05,94.0,-1.12,5.83,"Strop, Pedro",Mark Reynolds,Pedro Strop,,called_strike,,,,,2,Mark Reynolds called out on strikes.,R,R,R,CHC,STL,S,,,3,0,2015,-1.08,1.75,-0.09,3.21,,Jon Jay,,2,8,Top,,,,,Miguel Montero,,150405_215612,5.15,-136.67,-4.8,-12.78,33.68,-11.97,3.52,1.58,,,,,2338.0,5.7,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,64,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard,,0.0,-0.024
191,SI,2015-04-05,96.0,-0.6,5.65,"Strop, Pedro",Mark Reynolds,Pedro Strop,,ball,,,,,14,Mark Reynolds called out on strikes.,R,R,R,CHC,STL,B,,,2,0,2015,-1.65,1.22,1.03,1.02,,Jon Jay,,2,8,Top,,,,,Miguel Montero,,150405_215547,8.33,-139.16,-9.3,-21.09,35.83,-18.3,3.52,1.58,,,,,2240.0,5.7,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,64,3,Sinker,0,3,3,0,3,0,3,0,Infield shift,Standard,,0.0,0.027
199,SI,2015-04-05,94.0,-1.05,5.95,"Strop, Pedro",Mark Reynolds,Pedro Strop,,ball,,,,,11,Mark Reynolds called out on strikes.,R,R,R,CHC,STL,B,,,1,0,2015,-1.26,1.23,-2.19,3.3,,Jon Jay,,2,8,Top,,,,,Miguel Montero,,150405_215515,-0.24,-136.74,-3.68,-15.14,33.12,-18.61,3.52,1.58,,,,,2218.0,5.5,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,64,2,Sinker,0,3,3,0,3,0,3,0,Infield shift,Standard,,0.0,0.037
206,SL,2015-04-05,82.8,-1.51,5.75,"Strop, Pedro",Mark Reynolds,Pedro Strop,,ball,,,,,13,Mark Reynolds called out on strikes.,R,R,R,CHC,STL,B,,,0,0,2015,0.0,-0.06,-1.4,1.79,,Jon Jay,,2,8,Top,,,,,Miguel Montero,,150405_215457,-0.02,-120.52,-2.08,1.33,24.47,-34.79,3.52,1.58,,,,,2130.0,5.2,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,64,1,Slider,0,3,3,0,3,0,3,0,Strategic,Standard,,0.0,0.022
221,SI,2015-04-05,93.7,-0.77,5.74,"Strop, Pedro",Jon Jay,Pedro Strop,double,hit_into_play,,,,,8,"Jon Jay doubles (1) on a line drive to center fielder Dexter Fowler, deflected by right fielder Jorge Soler.",R,L,R,CHC,STL,X,9.0,line_drive,0,0,2015,-1.4,1.08,-0.19,1.7,,,,2,8,Top,169.9,126.05,,,Miguel Montero,,150405_215356,4.73,-136.2,-6.94,-17.04,32.49,-20.7,3.49,1.58,252.0,90.8,15.0,92.5,2262.0,5.6,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.833,0.802,1.25,1.0,1.0,1.0,4.0,63,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,-0.007,0.208
229,SI,2015-04-05,94.1,-0.92,5.63,"Strop, Pedro",Kolten Wong,Pedro Strop,field_out,hit_into_play,,,,,13,"Kolten Wong grounds out, second baseman Arismendy Alcantara to first baseman Anthony Rizzo.",R,L,R,CHC,STL,X,4.0,ground_ball,1,0,2015,-1.63,0.63,-0.79,1.06,,,,1,8,Top,145.55,164.23,,,Miguel Montero,,150405_215323,4.1,-136.69,-7.34,-20.18,32.88,-26.52,3.13,1.45,,82.9,-21.0,92.8,2121.0,5.6,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.08,0.076,0.0,1.0,0.0,0.0,2.0,62,2,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.004,-0.179
234,SL,2015-04-05,83.7,-0.91,5.69,"Strop, Pedro",Kolten Wong,Pedro Strop,,ball,,,,,9,"Kolten Wong grounds out, second baseman Arismendy Alcantara to first baseman Anthony Rizzo.",R,L,R,CHC,STL,B,,,0,0,2015,0.04,-0.08,0.76,1.49,,,,1,8,Top,,,,,Miguel Montero,,150405_215307,3.6,-121.81,-2.7,1.83,28.16,-34.99,3.1,1.46,,,,81.9,1063.0,5.4,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,62,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.024
250,SI,2015-04-05,94.4,-0.68,5.8,"Strop, Pedro",Yadier Molina,Pedro Strop,strikeout,foul_tip,,,,,13,Yadier Molina strikes out on a foul tip.,R,R,R,CHC,STL,S,2.0,,2,2,2015,-1.54,0.89,-1.02,1.79,,,,0,8,Top,,,,,Miguel Montero,,150405_215234,2.62,-137.25,-6.51,-19.07,34.53,-23.06,3.51,1.57,,,,,2075.0,5.8,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,0.0,1.0,0.0,0.0,,61,7,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.007,-0.201
258,SI,2015-04-05,94.1,-0.72,5.9,"Strop, Pedro",Yadier Molina,Pedro Strop,,foul,,,,,3,Yadier Molina strikes out on a foul tip.,R,R,R,CHC,STL,S,,,2,2,2015,-1.37,1.34,0.33,3.42,,,,0,8,Top,,,,,Miguel Montero,,150405_215215,5.95,-136.83,-3.51,-16.82,31.94,-17.12,3.51,1.57,,,,,2203.0,6.0,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,61,6,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.0
270,SL,2015-04-05,81.7,-1.07,5.66,"Strop, Pedro",Yadier Molina,Pedro Strop,,ball,,,,,14,Yadier Molina strikes out on a foul tip.,R,R,R,CHC,STL,B,,,1,2,2015,0.15,0.47,1.22,0.16,,,,0,8,Top,,,,,Miguel Montero,,150405_215156,4.75,-118.7,-6.64,2.86,22.48,-29.39,3.51,1.57,,,,,2333.0,5.3,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,61,5,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.036
275,SL,2015-04-05,83.0,-0.67,5.96,"Strop, Pedro",Yadier Molina,Pedro Strop,,ball,,,,,14,Yadier Molina strikes out on a foul tip.,R,R,R,CHC,STL,B,,,0,2,2015,0.21,0.39,1.47,2.18,,,,0,8,Top,,,,,Miguel Montero,,150405_215145,4.33,-120.79,-2.68,3.64,23.37,-30.15,3.51,1.57,,,,,1156.0,5.5,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,61,4,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.018
289,SI,2015-04-05,93.6,-0.55,5.88,"Strop, Pedro",Yadier Molina,Pedro Strop,,foul,,,,,5,Yadier Molina strikes out on a foul tip.,R,R,R,CHC,STL,S,,,0,2,2015,-1.77,1.07,0.25,2.89,,,,0,8,Top,,,,,Miguel Montero,,150405_215128,6.23,-136.09,-4.14,-21.88,31.86,-20.82,3.51,1.57,,,,,2263.0,5.8,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,61,3,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.0
302,SI,2015-04-05,93.6,-0.62,5.88,"Strop, Pedro",Yadier Molina,Pedro Strop,,foul,,,,,3,Yadier Molina strikes out on a foul tip.,R,R,R,CHC,STL,S,,,0,1,2015,-1.56,1.03,0.35,3.05,,,,0,8,Top,,,,,Miguel Montero,,150405_215109,6.2,-136.06,-3.61,-19.15,31.63,-21.34,3.51,1.57,,79.0,52.0,,2153.0,5.9,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,61,2,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.046
309,SL,2015-04-05,82.4,-0.95,5.92,"Strop, Pedro",Yadier Molina,Pedro Strop,,foul,,,,,14,Yadier Molina strikes out on a foul tip.,R,R,R,CHC,STL,S,,,0,0,2015,-0.29,-0.03,0.86,1.82,,,,0,8,Top,,,,,Miguel Montero,,150405_215047,4.63,-119.84,-2.34,-1.61,25.1,-34.46,3.51,1.57,,,,,641.0,5.5,413661,467008,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,61,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.032
151,FF,2015-04-05,94.8,-0.84,5.4,"Martinez, Carlos",Tommy La Stella,Carlos Martinez,field_out,hit_into_play,,,,,4,"Tommy La Stella grounds out, shortstop Jhonny Peralta to first baseman Matt Adams.",R,L,R,CHC,STL,X,6.0,ground_ball,2,2,2015,-0.89,1.49,-0.73,2.2,,Arismendy Alcántara,,2,7,Bot,118.43,152.11,,,Yadier Molina,,150405_214803,2.22,-137.93,-5.97,-10.47,31.89,-14.83,3.39,1.52,10.0,87.8,-13.0,93.1,2193.0,5.2,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.133,0.12,0.0,1.0,0.0,0.0,2.0,60,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.031,-0.249
155,CU,2015-04-05,81.3,-1.1,5.96,"Martinez, Carlos",Tommy La Stella,Carlos Martinez,,foul,,,,,1,"Tommy La Stella grounds out, shortstop Jhonny Peralta to first baseman Matt Adams.",R,L,R,CHC,STL,S,,,2,2,2015,1.39,-0.01,-0.64,3.04,,Arismendy Alcántara,,2,7,Bot,,,,,Yadier Molina,,150405_214736,-2.22,-118.27,0.5,15.45,22.42,-34.22,3.39,1.52,,,,79.8,2311.0,5.1,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,60,5,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.0
161,CU,2015-04-05,83.3,-1.07,5.32,"Martinez, Carlos",Tommy La Stella,Carlos Martinez,,ball,,,,,14,"Tommy La Stella grounds out, shortstop Jhonny Peralta to first baseman Matt Adams.",R,L,R,CHC,STL,B,,,1,2,2015,0.97,0.2,1.01,1.21,,Arismendy Alcántara,,2,7,Bot,,,,,Yadier Molina,,150405_214714,2.52,-121.29,-3.13,11.71,23.96,-32.06,3.39,1.52,,,,81.2,2326.0,4.7,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,60,4,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.036
165,CH,2015-04-05,84.9,-0.99,5.68,"Martinez, Carlos",Tommy La Stella,Carlos Martinez,,called_strike,,,,,4,"Tommy La Stella grounds out, shortstop Jhonny Peralta to first baseman Matt Adams.",R,L,R,CHC,STL,S,,,1,1,2015,-1.38,0.81,-0.56,2.24,,Arismendy Alcántara,,2,7,Bot,,,,,Yadier Molina,,150405_214654,3.89,-123.49,-3.14,-13.84,24.66,-25.58,3.39,1.52,,,,84.2,2067.0,5.7,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,60,3,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.072
168,FF,2015-04-05,93.2,-1.1,5.44,"Martinez, Carlos",Tommy La Stella,Carlos Martinez,,called_strike,,,,,4,"Tommy La Stella grounds out, shortstop Jhonny Peralta to first baseman Matt Adams.",R,L,R,CHC,STL,S,,,1,0,2015,-0.61,1.49,-0.64,2.41,,Arismendy Alcántara,,2,7,Bot,,,,,Yadier Molina,,150405_214633,2.42,-135.67,-5.26,-6.45,29.69,-15.3,3.39,1.52,,,,92.0,2136.0,5.4,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,60,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.042
177,FF,2015-04-05,94.3,-0.98,5.32,"Martinez, Carlos",Tommy La Stella,Carlos Martinez,,ball,,,,,14,"Tommy La Stella grounds out, shortstop Jhonny Peralta to first baseman Matt Adams.",R,L,R,CHC,STL,B,,,0,0,2015,-0.79,1.26,0.08,0.87,,Arismendy Alcántara,,2,7,Bot,,,,,Yadier Molina,,150405_214613,4.53,-136.86,-8.65,-8.99,31.32,-18.09,3.39,1.52,,,,93.2,2096.0,5.7,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,60,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.022
181,CH,2015-04-05,85.1,-1.06,5.52,"Martinez, Carlos",Miguel Montero,Carlos Martinez,strikeout,swinging_strike,,,,,13,Miguel Montero strikes out swinging.,R,L,R,CHC,STL,S,2.0,,3,2,2015,-1.78,0.62,-1.03,1.5,,Arismendy Alcántara,,1,7,Bot,,,,,Yadier Molina,,150405_214540,3.82,-123.8,-4.1,-18.18,27.62,-27.59,3.3,1.43,,,,83.6,2048.0,5.4,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,0.0,1.0,0.0,0.0,,59,6,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,-0.038,-0.35
189,CH,2015-04-05,85.5,-1.2,5.64,"Martinez, Carlos",Miguel Montero,Carlos Martinez,,ball,,,,,13,Miguel Montero strikes out swinging.,R,L,R,CHC,STL,B,,,2,2,2015,-1.7,0.27,-2.39,1.34,,Arismendy Alcántara,,1,7,Bot,,,,,Yadier Molina,,150405_214513,0.67,-124.5,-4.16,-17.58,26.59,-31.29,3.3,1.43,,,,84.4,1958.0,5.5,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,59,5,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.068
201,CH,2015-04-05,86.1,-0.85,5.62,"Martinez, Carlos",Miguel Montero,Carlos Martinez,,foul,,,,,7,Miguel Montero strikes out swinging.,R,L,R,CHC,STL,S,,,2,1,2015,-1.85,0.43,-0.53,1.96,,Arismendy Alcántara,,1,7,Bot,,,,,Yadier Molina,,150405_214445,4.74,-125.31,-3.0,-19.41,27.78,-29.6,3.3,1.43,,,,84.8,2089.0,5.6,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,59,4,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.09
